household_id,child_id,child_unique_id,child_age,child_gender,ar11,mother_pid14,mother_pidlink,mother_age
0130651,3.0,013065103,3.0,3:Female,2.0,2.0,013060003,25.0
0130651,4.0,013065104,2.0,3:Female,2.0,2.0,013060003,25.0
0130800,10.0,013080010,1.0,1:Male,8.0,8.0,013080008,20.0
0130841,4.0,013084104,4.0,1:Male,2.0,2.0,013080004,33.0
0130953,3.0,013094143,4.0,1:Male,2.0,2.0,013094102,30.0
0130951,3.0,013095103,4.0,3:Female,2.0,2.0,013095102,22.0
0130951,4.0,013095104,1.0,1:Male,2.0,2.0,013095102,22.0
0131041,6.0,013104106,1.0,1:Male,2.0,2.0,013100004,32.0
0131051,3.0,013105103,4.0,3:Female,2.0,2.0,013105102,28.0
0131052,3.0,013105203,4.0,1:Male,2.0,2.0,013100005,24.0
0131052,4.0,013105204,1.0,3:Female,2.0,2.0,013100005,24.0
0131151,3.0,013115103,2.0,3:Female,2.0,2.0,013115102,28.0
0131251,3.0,013125103,4.0,3:Female,2.0,2.0,013120003,24.0
0131251,4.0,013125104,1.0,1:Male,2.0,2.0,013120003,24.0
0131252,3.0,013125203,1.0,1:Male,2.0,2.0,013120004,22.0
0131300,7.0,013130007,2.0,3:Female,6.0,6.0,013130006,46.0
0131351,4.0,013135104,1.0,1:Male,51:Did not live in this household,,,
0131442,4.0,013144204,2.0,1:Male,2.0,2.0,013144202,33.0
0131451,4.0,013145104,4.0,1:Male,2.0,2.0,013145102,35.0
0131452,6.0,013145206,1.0,3:Female,2.0,2.0,013140006,30.0
0131453,3.0,013145303,1.0,3:Female,2.0,2.0,013145302,22.0
0131500,6.0,013150006,4.0,1:Male,3.0,3.0,013150003,25.0
0131500,7.0,013150007,0.0,1:Male,3.0,3.0,013150003,25.0
0131641,6.0,013164106,3.0,3:Female,2.0,2.0,013160004,31.0
0131641,7.0,013164107,0.0,1:Male,2.0,2.0,013160004,31.0
0131651,3.0,013165103,4.0,3:Female,2.0,2.0,013165102,31.0
0131651,4.0,013165104,1.0,1:Male,2.0,2.0,013165102,31.0
0131700,5.0,013170005,0.0,1:Male,6.0,6.0,013170006,21.0
0131941,5.0,013194105,1.0,3:Female,2.0,2.0,013194102,40.0
0131951,3.0,013195103,3.0,3:Female,2.0,2.0,013195102,23.0
0131951,4.0,013195104,1.0,3:Female,2.0,2.0,013195102,23.0
0140100,9.0,014010009,0.0,3:Female,6.0,6.0,014010006,38.0
0140400,5.0,014040005,4.0,1:Male,3.0,3.0,014040003,31.0
0141000,8.0,014100008,2.0,1:Male,7.0,7.0,014100007,33.0
0141000,10.0,014100010,2.0,3:Female,9.0,9.0,014100009,35.0
0141051,5.0,014105105,4.0,3:Female,2.0,2.0,014105102,43.0
0141300,16.0,014130016,4.0,3:Female,5.0,,,
0141300,17.0,014130017,2.0,3:Female,7.0,7.0,014130007,32.0
0141351,6.0,014135106,2.0,1:Male,2.0,2.0,014135102,37.0
0141351,7.0,014135107,1.0,3:Female,2.0,2.0,014135102,37.0
0141441,6.0,014144106,0.0,1:Male,2.0,2.0,014144102,35.0
0141442,4.0,014144204,2.0,3:Female,2.0,2.0,014144202,29.0
0141451,4.0,014145104,3.0,1:Male,2.0,2.0,014145102,33.0
0141851,4.0,014185104,2.0,1:Male,2.0,2.0,014180003,30.0
0150431,7.0,015043107,3.0,1:Male,2.0,2.0,015040004,41.0
0150431,8.0,015043108,0.0,1:Male,2.0,2.0,015040004,41.0
0150500,7.0,015050007,4.0,1:Male,3.0,,,
0150551,4.0,015055104,2.0,1:Male,2.0,2.0,015050003,33.0
0150551,5.0,015055105,1.0,1:Male,2.0,2.0,015050003,33.0
0150700,11.0,015070011,1.0,1:Male,9.0,9.0,015070009,28.0
0151000,12.0,015100012,3.0,3:Female,5.0,5.0,015100005,33.0
0151000,13.0,015100013,0.0,3:Female,5.0,5.0,015100005,33.0
0151551,3.0,015155103,0.0,3:Female,1.0,1.0,015150004,24.0
0160200,11.0,016020011,1.0,3:Female,10.0,10.0,016020010,25.0
0160251,3.0,016025103,0.0,3:Female,2.0,2.0,016025102,27.0
0160441,7.0,016044107,4.0,1:Male,2.0,2.0,016044102,35.0
0160500,14.0,016050014,2.0,3:Female,17.0,17.0,016050017,31.0
0160500,15.0,016050015,0.0,1:Male,17.0,17.0,016050017,31.0
0160741,3.0,016074103,3.0,3:Female,2.0,2.0,016074102,29.0
0160741,4.0,016074104,1.0,1:Male,2.0,2.0,016074102,29.0
0161322,8.0,016132208,0.0,3:Female,7.0,7.0,016132207,34.0
0161351,4.0,016135104,1.0,3:Female,2.0,2.0,016135102,32.0
0161352,3.0,016135203,0.0,3:Female,2.0,2.0,016130011,30.0
0161642,4.0,016164204,0.0,3:Female,2.0,2.0,016160004,38.0
0161851,3.0,016185103,2.0,3:Female,1.0,1.0,016180004,32.0
0164100,7.0,016410007,0.0,3:Female,5.0,5.0,016410005,36.0
0170432,5.0,017043205,4.0,3:Female,2.0,2.0,017043202,35.0
0170551,4.0,017055104,3.0,3:Female,2.0,2.0,017050004,31.0
0170551,5.0,017055105,1.0,1:Male,2.0,2.0,017050004,31.0
0170641,6.0,017064106,4.0,1:Male,2.0,2.0,017064102,37.0
0170842,6.0,017084206,2.0,1:Male,4.0,4.0,017084204,30.0
0170951,6.0,017095106,3.0,3:Female,2.0,2.0,017090003,31.0
0170952,4.0,017095204,0.0,1:Male,2.0,2.0,017090004,31.0
0171000,7.0,017100007,4.0,3:Female,9.0,9.0,017100009,31.0
0171041,4.0,017104104,4.0,3:Female,2.0,2.0,017100003,37.0
0171242,3.0,017124203,4.0,1:Male,2.0,2.0,017124202,31.0
0171251,3.0,017125103,0.0,1:Male,2.0,2.0,017125102,26.0
0171321,7.0,017132107,0.0,3:Female,8.0,8.0,017132108,25.0
0171341,6.0,017134106,2.0,3:Female,2.0,2.0,017134102,38.0
0171342,5.0,017134205,1.0,3:Female,2.0,2.0,017134202,35.0
0171352,5.0,017135205,4.0,1:Male,2.0,2.0,017130005,38.0
0171352,6.0,017135206,1.0,3:Female,2.0,2.0,017130005,38.0
0171642,5.0,017164205,4.0,1:Male,2.0,2.0,017164202,28.0
0171642,6.0,017164206,1.0,3:Female,2.0,2.0,017164202,28.0
0171651,3.0,017165103,4.0,1:Male,1.0,1.0,017160006,36.0
0171651,4.0,017165104,2.0,1:Male,1.0,1.0,017160006,36.0
0171652,3.0,017165203,4.0,3:Female,2.0,2.0,017165202,30.0
0171652,4.0,017165204,2.0,3:Female,2.0,2.0,017165202,30.0
0171654,3.0,017165403,3.0,1:Male,2.0,2.0,017160012,25.0
0171654,4.0,017165404,2.0,1:Male,2.0,2.0,017160012,25.0
0171655,3.0,017165503,3.0,1:Male,2.0,2.0,017160013,24.0
0171655,4.0,017165504,0.0,3:Female,2.0,2.0,017160013,24.0
0171752,3.0,017175203,2.0,1:Male,2.0,2.0,017170008,25.0
0171800,13.0,017180013,4.0,3:Female,12.0,12.0,017170005,37.0
0171800,14.0,017180014,1.0,1:Male,12.0,12.0,017170005,37.0
0171841,7.0,017184107,2.0,3:Female,2.0,2.0,017180004,34.0
0171842,6.0,017184206,4.0,1:Male,5.0,5.0,017180006,31.0
0171843,5.0,017184305,2.0,1:Male,2.0,2.0,017180007,29.0
0171900,9.0,017190009,1.0,1:Male,4.0,4.0,017190004,37.0
0171943,4.0,017194304,4.0,3:Female,2.0,2.0,017194302,29.0
0171943,5.0,017194305,1.0,3:Female,2.0,2.0,017194302,29.0
0172052,3.0,017205203,0.0,3:Female,2.0,2.0,017200004,30.0
0180252,3.0,018025203,3.0,3:Female,2.0,2.0,018020007,24.0
0180252,4.0,018025204,1.0,1:Male,2.0,2.0,018020007,24.0
0180253,3.0,018025303,3.0,3:Female,2.0,2.0,018020008,21.0
0180351,5.0,018035105,2.0,1:Male,1.0,1.0,018030003,36.0
0180352,5.0,018035205,0.0,1:Male,1.0,1.0,018030004,33.0
0180431,7.0,018043107,0.0,3:Female,2.0,2.0,018043102,37.0
0180431,8.0,018043108,4.0,3:Female,2.0,2.0,018043102,37.0
0180651,3.0,018065103,3.0,1:Male,2.0,2.0,018060004,22.0
0180651,4.0,018065104,0.0,3:Female,2.0,2.0,018060004,22.0
0180751,4.0,018075104,4.0,1:Male,2.0,2.0,018070005,31.0
0180751,5.0,018075105,2.0,3:Female,2.0,2.0,018070005,31.0
0181100,6.0,018110006,2.0,3:Female,7.0,7.0,018110007,21.0
0181200,11.0,018120011,2.0,3:Female,52:Dead,,,
0181400,6.0,018140006,1.0,3:Female,4.0,4.0,018140004,29.0
0181441,5.0,018144105,2.0,1:Male,2.0,2.0,018144102,31.0
0181541,8.0,018154108,4.0,3:Female,2.0,2.0,018150003,30.0
0181541,9.0,018154109,0.0,3:Female,2.0,2.0,018150003,30.0
0181900,7.0,018190007,4.0,3:Female,2.0,2.0,018190002,32.0
0182000,6.0,018200006,4.0,1:Male,2.0,2.0,018200002,48.0
0190800,11.0,019080011,4.0,1:Male,10.0,10.0,019080010,25.0
0190800,12.0,019080012,2.0,3:Female,10.0,10.0,019080010,25.0
0190842,6.0,019084206,3.0,3:Female,2.0,2.0,019080008,32.0
0190951,4.0,019095104,1.0,1:Male,2.0,2.0,019095102,32.0
0191000,17.0,019100017,1.0,3:Female,10.0,10.0,019103103,20.0
0191032,8.0,019103208,0.0,3:Female,4.0,4.0,019100006,29.0
0200300,9.0,020030009,0.0,3:Female,8.0,8.0,020030008,28.0
0200551,3.0,020055103,1.0,3:Female,2.0,2.0,020055102,33.0
0201152,3.0,020115203,3.0,3:Female,2.0,2.0,020110005,34.0
0201152,4.0,020115204,0.0,1:Male,2.0,2.0,020110005,34.0
0201500,15.0,020150015,1.0,1:Male,6.0,6.0,020150006,40.0
0201751,3.0,020175103,2.0,1:Male,1.0,1.0,020170004,27.0
0201841,4.0,020184104,1.0,1:Male,2.0,2.0,020180002,31.0
0202000,11.0,020200011,2.0,1:Male,7.0,7.0,020200007,41.0
0210400,7.0,021040007,2.0,3:Female,4.0,4.0,021040004,42.0
0210500,12.0,021050012,4.0,1:Male,8.0,,,
0210500,13.0,021050013,3.0,3:Female,8.0,,,
0210551,3.0,021055103,4.0,1:Male,2.0,2.0,021055102,37.0
0210551,4.0,021055104,0.0,3:Female,2.0,2.0,021055102,37.0
0210751,3.0,021075103,4.0,3:Female,2.0,2.0,021075102,28.0
0211100,9.0,021110009,3.0,3:Female,8.0,8.0,021110008,26.0
0211131,6.0,021113106,1.0,3:Female,51:Did not live in this household,,,
0211300,10.0,021130010,0.0,1:Male,7.0,7.0,021130007,27.0
0211342,4.0,021134204,3.0,1:Male,2.0,2.0,021130006,29.0
0211351,3.0,021135103,1.0,3:Female,2.0,2.0,021135102,17.0
0211551,4.0,021155104,2.0,1:Male,2.0,2.0,021150005,32.0
0211651,3.0,021165103,1.0,1:Male,2.0,2.0,021160004,21.0
0211700,14.0,021170014,4.0,1:Male,8.0,8.0,021170008,29.0
0211731,5.0,021173105,4.0,1:Male,1.0,1.0,021170004,45.0
0211732,7.0,021173207,1.0,3:Female,2.0,2.0,021170005,38.0
0211741,4.0,021174104,1.0,3:Female,2.0,2.0,021174102,32.0
0211742,8.0,021174208,4.0,3:Female,2.0,2.0,021170007,31.0
0211900,7.0,021190007,0.0,1:Male,6.0,6.0,021190006,18.0
0220100,8.0,022010008,4.0,1:Male,4.0,4.0,022010004,38.0
0220100,9.0,022010009,2.0,3:Female,4.0,4.0,022010004,38.0
0220251,4.0,022025104,3.0,3:Female,2.0,2.0,022020007,45.0
0220542,7.0,022054207,0.0,1:Male,2.0,2.0,022050005,31.0
0220551,3.0,022055103,2.0,3:Female,2.0,2.0,022050004,34.0
0220551,4.0,022055104,0.0,3:Female,2.0,2.0,022050004,34.0
0220651,3.0,022065103,2.0,1:Male,2.0,2.0,022060003,25.0
0220731,6.0,022073106,3.0,3:Female,2.0,2.0,022073102,39.0
0220842,4.0,022084204,2.0,3:Female,2.0,2.0,022084202,32.0
0220900,11.0,022090011,1.0,3:Female,10.0,10.0,022090010,22.0
0220942,4.0,022094204,2.0,1:Male,3.0,3.0,022094203,26.0
0220951,5.0,022095105,1.0,1:Male,3.0,3.0,022090003,22.0
0221052,4.0,022105204,1.0,3:Female,2.0,2.0,022100005,27.0
0221100,18.0,022110018,4.0,1:Male,5.0,5.0,022110005,39.0
0221131,4.0,022113104,4.0,3:Female,2.0,2.0,022110006,37.0
0221600,7.0,022160007,4.0,3:Female,3.0,3.0,022160003,28.0
0221600,8.0,022160008,2.0,1:Male,3.0,3.0,022160003,28.0
0221831,10.0,022183110,1.0,3:Female,7.0,7.0,022183107,35.0
0221841,4.0,022184104,4.0,3:Female,2.0,2.0,022184102,44.0
0221851,4.0,022185104,4.0,3:Female,2.0,2.0,022180007,39.0
0221851,5.0,022185105,3.0,1:Male,2.0,2.0,022180007,39.0
0221900,6.0,022190006,0.0,1:Male,5.0,5.0,022190005,31.0
0230700,16.0,023070016,1.0,3:Female,10.0,10.0,023070010,41.0
0230752,5.0,023075205,1.0,1:Male,1.0,1.0,023070012,40.0
0230851,8.0,023085108,2.0,1:Male,2.0,2.0,023080003,22.0
0231054,3.0,023100049,0.0,3:Female,2.0,2.0,023100007,20.0
0231051,5.0,023105105,2.0,1:Male,2.0,2.0,023100004,34.0
0231052,3.0,023105203,1.0,3:Female,2.0,2.0,023105202,29.0
0231200,8.0,023120008,3.0,1:Male,7.0,7.0,023120007,32.0
0231451,4.0,023145104,3.0,1:Male,2.0,2.0,023145102,29.0
0231754,2.0,023170047,2.0,1:Male,1.0,,,
0231754,3.0,023170048,0.0,1:Male,1.0,,,
0240151,4.0,024010052,4.0,1:Male,2.0,2.0,024010007,37.0
0240152,3.0,024015203,3.0,3:Female,2.0,2.0,024015202,32.0
0240200,8.0,024020008,3.0,1:Male,5.0,5.0,024200003,35.0
0240331,4.0,024033104,4.0,3:Female,2.0,2.0,024033102,40.0
0240332,4.0,024033204,2.0,1:Male,2.0,2.0,024030003,37.0
0240341,4.0,024034104,3.0,1:Male,2.0,2.0,024034102,30.0
0240351,4.0,024035104,3.0,1:Male,2.0,2.0,024030010,26.0
0240400,15.0,024040015,0.0,3:Female,12.0,12.0,024040012,34.0
0240411,8.0,024041108,3.0,3:Female,6.0,6.0,024041106,31.0
0240444,5.0,024044405,1.0,3:Female,2.0,2.0,024040008,22.0
0240700,12.0,024070012,0.0,1:Male,4.0,4.0,024070004,31.0
0240741,3.0,024074103,3.0,1:Male,2.0,2.0,024074102,25.0
0240741,4.0,024074104,0.0,1:Male,2.0,2.0,024074102,25.0
0240751,3.0,024075103,1.0,3:Female,2.0,2.0,024070006,19.0
0240842,9.0,024084209,1.0,1:Male,3.0,3.0,024080011,20.0
0240842,10.0,024084210,0.0,1:Male,4.0,4.0,024082104,16.0
0240851,3.0,024085103,2.0,3:Female,2.0,2.0,024080008,24.0
0240851,4.0,024085104,0.0,3:Female,2.0,2.0,024080008,24.0
0240852,13.0,024085213,1.0,3:Female,7.0,7.0,024085207,20.0
0240900,15.0,024090015,1.0,3:Female,9.0,9.0,024090009,30.0
0240941,5.0,024094105,0.0,3:Female,2.0,2.0,024090006,38.0
0241400,11.0,024140011,0.0,1:Male,5.0,5.0,024140005,39.0
0241431,11.0,024143111,4.0,1:Male,8.0,8.0,024143108,30.0
0241451,3.0,024145103,1.0,1:Male,2.0,2.0,024145102,26.0
0241600,17.0,024160017,4.0,3:Female,8.0,8.0,024160008,32.0
0241600,18.0,024160018,0.0,3:Female,8.0,8.0,024160008,32.0
0241611,12.0,024161112,3.0,3:Female,6.0,6.0,024160009,29.0
0241652,3.0,024165203,1.0,1:Male,2.0,2.0,024160014,17.0
0241900,9.0,024190009,0.0,3:Female,8.0,8.0,024190008,15.0
0242131,5.0,024213105,1.0,1:Male,2.0,2.0,024210005,35.0
0242241,3.0,024224103,4.0,3:Female,1.0,1.0,024220004,33.0
0242300,10.0,024230010,4.0,1:Male,7.0,7.0,024230007,37.0
0242351,3.0,024235103,2.0,3:Female,2.0,2.0,024235102,21.0
0242400,9.0,024240009,3.0,1:Male,4.0,4.0,024240004,41.0
0242800,9.0,024280009,0.0,3:Female,6.0,6.0,024280006,17.0
0242854,3.0,024284145,2.0,3:Female,51:Did not live in this household,,,
0242853,4.0,024285304,4.0,3:Female,2.0,2.0,024284107,24.0
0250400,7.0,025040007,0.0,1:Male,4.0,4.0,025040004,22.0
0250451,3.0,025045103,0.0,3:Female,2.0,2.0,025040003,25.0
0250600,8.0,025060008,2.0,3:Female,6.0,6.0,025060006,29.0
0250641,4.0,025064104,2.0,3:Female,2.0,2.0,025064102,36.0
0250651,3.0,025065103,1.0,3:Female,2.0,2.0,025065102,28.0
0250731,3.0,025073103,3.0,3:Female,1.0,1.0,025070003,34.0
0250842,4.0,025084204,4.0,3:Female,2.0,2.0,025080006,30.0
0251041,6.0,025104106,4.0,1:Male,2.0,2.0,025104102,35.0
0251042,5.0,025104205,0.0,1:Male,2.0,2.0,025104202,29.0
0251052,3.0,025105203,3.0,1:Male,2.0,2.0,025105202,26.0
0251141,4.0,025114104,2.0,1:Male,2.0,2.0,025114102,36.0
0251141,5.0,025114105,0.0,1:Male,2.0,2.0,025114102,36.0
0251153,4.0,025115304,1.0,1:Male,2.0,2.0,025115302,31.0
0251300,8.0,025130008,1.0,1:Male,3.0,3.0,025130003,35.0
0251331,6.0,025133106,1.0,3:Female,2.0,2.0,025130002,36.0
0251341,4.0,025134104,1.0,1:Male,2.0,2.0,025134102,30.0
0251351,3.0,025135103,4.0,3:Female,2.0,2.0,025135102,29.0
0251351,4.0,025135104,1.0,3:Female,2.0,2.0,025135102,29.0
0251500,11.0,025150011,1.0,1:Male,2.0,2.0,025150002,41.0
0251551,3.0,025150052,1.0,3:Female,2.0,2.0,025150003,23.0
0251552,6.0,025155206,2.0,3:Female,5.0,5.0,025150008,25.0
0251642,4.0,025164204,4.0,1:Male,2.0,2.0,025164202,32.0
0251642,5.0,025164205,1.0,1:Male,2.0,2.0,025164202,32.0
0251651,3.0,025165103,3.0,1:Male,51:Did not live in this household,,,
0251652,3.0,025165203,4.0,1:Male,2.0,2.0,025165202,28.0
0251652,4.0,025165204,0.0,1:Male,2.0,2.0,025165202,28.0
0251800,9.0,025180009,3.0,3:Female,8.0,8.0,025180008,24.0
0251831,6.0,025183106,0.0,3:Female,2.0,2.0,025180006,39.0
0251841,5.0,025184105,2.0,3:Female,2.0,2.0,025184102,28.0
0251900,11.0,025190011,1.0,3:Female,6.0,6.0,025190006,35.0
0251951,6.0,025195106,2.0,3:Female,2.0,2.0,025195102,41.0
0270100,10.0,027010010,2.0,3:Female,2.0,2.0,027010002,23.0
0270141,12.0,027014112,1.0,3:Female,2.0,2.0,027014102,34.0
0270142,5.0,027014205,2.0,1:Male,2.0,2.0,027010005,33.0
0270651,3.0,027065103,4.0,1:Male,2.0,2.0,027065102,27.0
0270700,11.0,027070011,1.0,3:Female,9.0,9.0,027070009,23.0
0270731,6.0,027073106,3.0,3:Female,2.0,2.0,027073102,39.0
0270742,4.0,027074204,4.0,3:Female,2.0,2.0,027074202,31.0
0270831,7.0,027083107,4.0,1:Male,3.0,3.0,027080007,36.0
0270832,13.0,027083213,4.0,1:Male,2.0,2.0,027083202,30.0
0270851,3.0,027085103,1.0,3:Female,2.0,2.0,027085102,22.0
0270900,18.0,027090018,0.0,1:Male,4.0,4.0,027090004,28.0
0270931,6.0,027093106,3.0,1:Male,2.0,2.0,027090009,39.0
0270932,9.0,027093209,1.0,1:Male,4.0,4.0,027090013,18.0
0271051,3.0,027105103,1.0,1:Male,2.0,2.0,027105102,19.0
0271052,4.0,027105204,0.0,3:Female,2.0,2.0,027100004,31.0
0271151,5.0,027115105,0.0,1:Male,2.0,2.0,027110010,29.0
0271152,3.0,027115203,2.0,1:Male,2.0,2.0,027115202,24.0
0271152,4.0,027115204,2.0,1:Male,2.0,2.0,027115202,24.0
0271153,3.0,027115303,0.0,3:Female,2.0,2.0,027115302,20.0
0271300,9.0,027130009,3.0,1:Male,4.0,4.0,027130004,27.0
0271351,3.0,027135103,4.0,3:Female,2.0,2.0,027135102,21.0
0271600,5.0,027160005,1.0,1:Male,6.0,6.0,027160006,24.0
0272031,4.0,027203104,2.0,1:Male,3.0,3.0,027200007,21.0
0272400,10.0,027240010,4.0,1:Male,7.0,7.0,027240007,21.0
0272632,7.0,027263207,1.0,3:Female,4.0,4.0,027260008,21.0
0272632,8.0,027263208,0.0,1:Male,3.0,3.0,027260007,22.0
0272641,5.0,027264105,4.0,1:Male,2.0,2.0,027264102,28.0
0272811,6.0,027281106,3.0,3:Female,1.0,1.0,027280007,32.0
0273051,3.0,027305103,0.0,1:Male,2.0,2.0,027305102,21.0
0274300,21.0,027430021,1.0,1:Male,7.0,7.0,027430007,34.0
0274341,8.0,027434108,1.0,3:Female,3.0,3.0,027434103,27.0
0274351,4.0,027435104,2.0,3:Female,2.0,2.0,027430003,33.0
0274451,4.0,027445104,0.0,1:Male,1.0,1.0,027440003,30.0
0280131,6.0,028013106,4.0,1:Male,2.0,2.0,028013102,43.0
0280200,7.0,028020007,4.0,3:Female,2.0,2.0,028020002,45.0
0280300,9.0,028030009,4.0,1:Male,5.0,5.0,028030005,33.0
0280342,4.0,028034204,1.0,3:Female,2.0,2.0,028030006,28.0
0280352,5.0,028035205,2.0,3:Female,2.0,2.0,028033102,34.0
0280400,9.0,028040009,3.0,1:Male,5.0,5.0,028040005,32.0
0280532,7.0,028053207,3.0,3:Female,6.0,6.0,028050006,34.0
0280532,8.0,028053208,3.0,3:Female,6.0,6.0,028050006,34.0
0280533,5.0,028053305,0.0,1:Male,2.0,2.0,028053302,35.0
0280541,4.0,028054104,4.0,3:Female,2.0,2.0,028050007,32.0
0280541,5.0,028054105,0.0,3:Female,2.0,2.0,028050007,32.0
0281042,4.0,028104204,1.0,1:Male,2.0,2.0,028104202,38.0
0281200,9.0,028120009,1.0,1:Male,7.0,7.0,028120007,21.0
0281241,4.0,028124104,2.0,3:Female,2.0,2.0,028120003,33.0
0281251,4.0,028125104,4.0,1:Male,1.0,1.0,028120005,27.0
0281252,3.0,028125203,3.0,1:Male,2.0,2.0,028125202,24.0
0281252,4.0,028125204,0.0,1:Male,2.0,2.0,028125202,24.0
0281651,4.0,028165104,4.0,1:Male,2.0,2.0,028165102,40.0
0281651,5.0,028165105,0.0,1:Male,2.0,2.0,028165102,40.0
0281700,10.0,028170010,2.0,3:Female,4.0,4.0,028170004,34.0
0281752,4.0,028175204,3.0,1:Male,2.0,2.0,028175202,35.0
0282041,4.0,028204104,4.0,3:Female,2.0,2.0,028200003,28.0
0282051,5.0,028205105,3.0,3:Female,2.0,2.0,028200004,20.0
0282152,4.0,028215204,1.0,1:Male,1.0,1.0,028210004,26.0
0282751,3.0,028275103,1.0,1:Male,2.0,2.0,028270003,27.0
0282800,6.0,028280006,1.0,1:Male,4.0,4.0,028280004,23.0
0282851,3.0,028285103,2.0,3:Female,2.0,2.0,028285102,31.0
0282851,4.0,028285104,1.0,3:Female,2.0,2.0,028285102,31.0
0282900,9.0,028290009,3.0,3:Female,2.0,2.0,028290002,41.0
0282951,3.0,028295103,2.0,3:Female,2.0,2.0,028290003,23.0
0283041,7.0,028304107,3.0,3:Female,2.0,2.0,028300003,35.0
0290432,10.0,029043210,4.0,3:Female,6.0,6.0,029043206,32.0
0290451,4.0,029045104,4.0,1:Male,2.0,2.0,029040008,28.0
0290451,5.0,029045105,0.0,1:Male,2.0,2.0,029040008,28.0
0290600,9.0,029060009,3.0,1:Male,2.0,2.0,029060002,31.0
0290741,5.0,029074105,0.0,3:Female,2.0,2.0,029070005,33.0
0290742,3.0,029074203,4.0,3:Female,2.0,2.0,029074202,35.0
0290751,3.0,029075103,3.0,1:Male,2.0,2.0,029075102,30.0
0290751,4.0,029075104,0.0,1:Male,2.0,2.0,029075102,30.0
0290941,5.0,029094105,4.0,1:Male,2.0,2.0,029094102,42.0
0290942,7.0,029094207,4.0,1:Male,2.0,2.0,029094202,35.0
0291100,5.0,029110005,4.0,1:Male,1.0,1.0,029110001,45.0
0291200,7.0,029120007,2.0,3:Female,6.0,6.0,029120006,44.0
0291251,5.0,029125105,4.0,1:Male,2.0,2.0,029125102,38.0
0291300,9.0,029130009,1.0,1:Male,3.0,3.0,029130003,35.0
0291331,22.0,029133122,3.0,3:Female,21.0,21.0,029133121,33.0
0291700,15.0,029170015,4.0,1:Male,7.0,7.0,029170007,33.0
0291700,16.0,029170016,0.0,3:Female,7.0,7.0,029170007,33.0
0291751,3.0,029175103,2.0,3:Female,2.0,2.0,029175102,29.0
0291800,9.0,029180009,4.0,1:Male,5.0,5.0,029180005,29.0
0291800,10.0,029180010,0.0,1:Male,5.0,5.0,029180005,29.0
0291851,3.0,029185103,2.0,3:Female,2.0,2.0,029185102,23.0
0292251,3.0,029225103,1.0,3:Female,2.0,2.0,029225102,29.0
0292400,5.0,029240005,4.0,3:Female,3.0,3.0,029240003,30.0
0292441,3.0,029244103,2.0,1:Male,2.0,2.0,029244102,29.0
0292441,4.0,029244104,0.0,3:Female,2.0,2.0,029244102,29.0
0292731,10.0,029273110,2.0,3:Female,2.0,2.0,029273102,36.0
0300100,6.0,030010006,3.0,3:Female,4.0,4.0,030010004,41.0
0300250,3.0,030025003,4.0,1:Male,2.0,2.0,030020003,32.0
0300651,3.0,030065103,3.0,3:Female,2.0,2.0,030065102,27.0
0301600,8.0,030160008,4.0,3:Female,2.0,2.0,030160002,46.0
0301651,3.0,030165103,4.0,3:Female,2.0,2.0,030165102,31.0
0301741,4.0,030174104,4.0,1:Male,2.0,2.0,030174102,34.0
0301800,8.0,030180008,1.0,3:Female,5.0,5.0,030180005,37.0
0301900,5.0,030190005,4.0,3:Female,4.0,4.0,030190004,33.0
0302152,3.0,030215203,4.0,1:Male,2.0,2.0,030210009,31.0
0302152,4.0,030215204,0.0,1:Male,2.0,2.0,030210009,31.0
0302400,10.0,030240010,3.0,3:Female,7.0,7.0,030240007,31.0
0302400,11.0,030240011,2.0,1:Male,7.0,7.0,030240007,31.0
0302500,7.0,030250007,4.0,3:Female,5.0,5.0,030250005,38.0
0302500,8.0,030250008,2.0,1:Male,5.0,5.0,030250005,38.0
0302651,3.0,030265103,4.0,3:Female,2.0,2.0,030265102,29.0
0302831,5.0,030283105,2.0,3:Female,1.0,1.0,030280005,33.0
0302851,3.0,030285103,4.0,1:Male,2.0,2.0,030280006,30.0
0302851,4.0,030285104,0.0,1:Male,2.0,2.0,030280006,30.0
0302852,5.0,030285205,1.0,3:Female,2.0,2.0,030285202,22.0
0302951,4.0,030295104,2.0,1:Male,2.0,2.0,030290002,29.0
0310100,6.0,031010006,3.0,3:Female,2.0,2.0,031010002,38.0
0310200,9.0,031020009,0.0,1:Male,3.0,3.0,031020003,29.0
0310300,13.0,031030013,3.0,1:Male,5.0,5.0,031030005,27.0
0310351,5.0,031035105,1.0,1:Male,2.0,2.0,031030004,32.0
0310531,3.0,031053103,2.0,1:Male,1.0,1.0,031050004,36.0
0310800,6.0,031080006,1.0,3:Female,3.0,3.0,031080003,32.0
0310831,7.0,031083107,2.0,3:Female,2.0,2.0,031083102,40.0
0311600,10.0,031160010,2.0,1:Male,4.0,4.0,031160004,33.0
0312200,9.0,031220009,0.0,3:Female,3.0,3.0,031220003,29.0
0312200,10.0,031220010,0.0,1:Male,4.0,4.0,031220004,27.0
0312331,11.0,031233111,1.0,1:Male,3.0,3.0,031233103,39.0
0312400,9.0,031240009,1.0,1:Male,4.0,4.0,031240004,36.0
0312500,10.0,031250010,2.0,1:Male,6.0,6.0,031250006,37.0
0312642,3.0,031264203,1.0,1:Male,2.0,2.0,031264202,24.0
0312951,8.0,031295108,1.0,3:Female,2.0,2.0,031295102,33.0
